Year,Transaction Type,Make Name,Model Name,Body Shape Name,Transactions
2014,Registration New Business,INTERNATIONAL,F SERIES,TRUCK,1
2014,Registration New Business,INTERNATIONAL,F3470,CEMENT PUMP MNTD TRK,1
2014,Registration New Business,INTERNATIONAL,F3470,TIP TRUCK,1
2014,Registration New Business,INTERNATIONAL,F3470,TRAY TRUCK,1
2014,Registration New Business,INTERNATIONAL,FLEETMASTER,BUS,1
2014,Registration New Business,INTERNATIONAL,GRADER,GRADER,1
2014,Registration New Business,INTERNATIONAL,HARVESTER GRAIN,HARVESTER GRAIN,1
2014,Registration New Business,INTERNATIONAL,IVECO GF7500,PRIME MOVER,1
2014,Registration New Business,INTERNATIONAL,K SERIES,BUS,1
2014,Registration New Business,INTERNATIONAL,K SERIES,TRUK BASED MOTORHOME,1
2014,Registration New Business,INTERNATIONAL,K SERIES,UTILITY,1
2014,Registration New Business,INTERNATIONAL,LOADER WHEEL,LOADER WHEEL,2
2014,Registration New Business,INTERNATIONAL,MT3500,PRIME MOVER,1
2014,Registration New Business,INTERNATIONAL,N16 SERIES,HORSE FLOAT TRUCK,2
2014,Registration New Business,INTERNATIONAL,N16 SERIES,PANTECHNICON TRUCK,1
2014,Registration New Business,INTERNATIONAL,N16 SERIES,TRAY TRUCK,3
2014,Registration New Business,INTERNATIONAL,N16 SERIES,TRUCK,11
2014,Registration New Business,INTERNATIONAL,N17 SERIES,PANTECHNICON TRUCK,1
2014,Registration New Business,INTERNATIONAL,N17 SERIES,TRAY TRUCK,1
2014,Registration New Business,INTERNATIONAL,NAVISTAR,TIP TRUCK,1
2014,Registration New Business,INTERNATIONAL,PAYSTAR,TRK MNTD MOB MACH/EQ,4
2014,Registration New Business,INTERNATIONAL,S LINE,PRIME MOVER,34
2014,Registration New Business,INTERNATIONAL,S LINE,TANKER TRUCK,1
2014,Registration New Business,INTERNATIONAL,S LINE,TIP TRUCK,19
2014,Registration New Business,INTERNATIONAL,S LINE,TRAY TRUCK,2
2014,Registration New Business,INTERNATIONAL,S LINE,TRK MNTD MOB MACH/EQ,1
2014,Registration New Business,INTERNATIONAL,S LINE,TRUCK,6
2014,Registration New Business,INTERNATIONAL,S2600,PRIME MOVER,2
2014,Registration New Business,INTERNATIONAL,S2600,TIP TRUCK,7
2014,Registration New Business,INTERNATIONAL,S2600,TRUCK,1
2014,Registration New Business,INTERNATIONAL,S2670,PRIME MOVER,4
2014,Registration New Business,INTERNATIONAL,S2670,TIP TRUCK,1
2014,Registration New Business,INTERNATIONAL,S3300,PRIME MOVER,3
2014,Registration New Business,INTERNATIONAL,S3300,TIP TRUCK,1
2014,Registration New Business,INTERNATIONAL,S3600,PRIME MOVER,21
2014,Registration New Business,INTERNATIONAL,S3600,TIP TRUCK,1
2014,Registration New Business,INTERNATIONAL,S3600,TRUCK,4
2014,Registration New Business,INTERNATIONAL,SCOUT,UTILITY,1
2014,Registration New Business,INTERNATIONAL,SCOUT,WAGON,2
2014,Registration New Business,INTERNATIONAL,SCRAPER WHEEL,SCRAPER,1
2014,Registration New Business,INTERNATIONAL,SF SERIES,PRIME MOVER,6
2014,Registration New Business,INTERNATIONAL,SF SERIES,TANKER TRUCK,1
2014,Registration New Business,INTERNATIONAL,SF SERIES,TIP TRUCK,1
2014,Registration New Business,INTERNATIONAL,SF SERIES,TRK MNTD MOB MACH/EQ,2
2014,Registration New Business,INTERNATIONAL,SF SERIES,TRUCK,1
2014,Registration New Business,INTERNATIONAL,T LINE,PRIME MOVER,3
2014,Registration New Business,INTERNATIONAL,T LINE,TIP TRUCK,1
2014,Registration New Business,INTERNATIONAL,T LINE,TRAY TRUCK,3
2014,Registration New Business,INTERNATIONAL,T LINE,TRK MNTD MOB MACH/EQ,1
2014,Registration New Business,INTERNATIONAL,T LINE,TRUCK,6
2014,Registration New Business,INTERNATIONAL,T2650,TRAY TRUCK,1
2014,Registration New Business,INTERNATIONAL,T2650,TRK MNTD MOB MACH/EQ,1
2014,Registration New Business,INTERNATIONAL,T2650,TRUCK,22
2014,Registration New Business,INTERNATIONAL,T2670,PRIME MOVER,4
2014,Registration New Business,INTERNATIONAL,T2670,TIP TRUCK,11
2014,Registration New Business,INTERNATIONAL,T2670,TRAY TRUCK,2
2014,Registration New Business,INTERNATIONAL,T2670,TRK MNTD MOB MACH/EQ,3
2014,Registration New Business,INTERNATIONAL,T2670,TRUCK,76
2014,Registration New Business,INTERNATIONAL,T2700,PANTECHNICON TRUCK,2
2014,Registration New Business,INTERNATIONAL,T2700,TRUCK,1
2014,Registration New Business,INTERNATIONAL,TF SERIES TRUCK,TIP TRUCK,1
2014,Registration New Business,INTERNATIONAL,TK,TIP TRUCK,2
2014,Registration New Business,INTERNATIONAL,TK,TRK MNTD MOB MACH/EQ,1
2014,Registration New Business,INTERNATIONAL,TRACTOR,TRACTOR,37
2014,Registration New Business,INTERNATIONAL,TRACTOR E/DIM,TRACTOR,1
2014,Registration New Business,INTERNATIONAL,TRANSTAR,PRIME MOVER,17
2014,Registration New Business,INTERNATIONAL,TRANSTAR,TIP TRUCK,1
2014,Registration New Business,INTERNATIONAL,TRNPR SGR/CN WHL RHD,TRNPRTR SGR/CN WHEEL,1
2014,Registration New Business,ISO,FIDIA,SEDAN,1
2014,Registration New Business,ISUZU,117,COUPE,1
2014,Registration New Business,ISUZU,300,TRAY TRUCK,1
2014,Registration New Business,ISUZU,8DG02,TRAY TRUCK,1
2014,Registration New Business,ISUZU,8DR02,TRUCK,2
2014,Registration New Business,ISUZU,BELLETT,SEDAN,1
2014,Registration New Business,ISUZU,BIGHORN (IMPORT),WAGON,3
2014,Registration New Business,ISUZU,CXH SERIES,TIP TRUCK,1
2014,Registration New Business,ISUZU,CXH SERIES,TRUCK,2
2014,Registration New Business,ISUZU,CXY SERIES,PRIME MOVER,7
2014,Registration New Business,ISUZU,CXY SERIES,TANKER TRUCK,1
2014,Registration New Business,ISUZU,CXY SERIES,TIP TRUCK,5
2014,Registration New Business,ISUZU,CXY SERIES,TRUCK,1
2014,Registration New Business,ISUZU,CXZ SERIES,PRIME MOVER,3
2014,Registration New Business,ISUZU,CXZ SERIES,TANKER TRUCK,1
2014,Registration New Business,ISUZU,CXZ SERIES,TIP TRUCK,9
2014,Registration New Business,ISUZU,CXZ SERIES,TRAY TRUCK,1
2014,Registration New Business,ISUZU,CXZ SERIES,TRUCK,4
2014,Registration New Business,ISUZU,D-MAX,DUAL CAB,3243
2014,Registration New Business,ISUZU,D-MAX,UTE CAB'N'CHASSIS,70
2014,Registration New Business,ISUZU,D-MAX,UTILITY,788
2014,Registration New Business,ISUZU,ECR,TRUK BASED MOTORHOME,1
2014,Registration New Business,ISUZU,ELF,CAMPERVAN,12
2014,Registration New Business,ISUZU,ELF,TIP TRUCK,7
2014,Registration New Business,ISUZU,ELF,TOW TRUCK TILT TRAY,1
2014,Registration New Business,ISUZU,ELF,TRAY TRUCK,3
2014,Registration New Business,ISUZU,ELF,TRUCK,6
2014,Registration New Business,ISUZU,ELF,TRUK BASED MOTORHOME,1
2014,Registration New Business,ISUZU,ELF,UTILITY,4
2014,Registration New Business,ISUZU,ESP,WAGON,1
2014,Registration New Business,ISUZU,EXY SERIES,PRIME MOVER,4
2014,Registration New Business,ISUZU,EXY SERIES,TANKER TRUCK,1
2014,Registration New Business,ISUZU,FH FYH,TRUCK,2
2014,Registration New Business,ISUZU,FH FYJ,CONCRETE AGITATOR TR,2
2014,Registration New Business,ISUZU,FLORIAN,SEDAN,1
2014,Registration New Business,ISUZU,FORWARD,TANKER TRUCK,4
2014,Registration New Business,ISUZU,FORWARD,TRAY TRUCK,5
2014,Registration New Business,ISUZU,FR SERIES,CONCRETE AGITATOR TR,1
2014,Registration New Business,ISUZU,FRD SERIES,PANTECHNICON TRUCK,5
2014,Registration New Business,ISUZU,FRD SERIES,TOW TRUCK TILT TRAY,1
2014,Registration New Business,ISUZU,FRD SERIES,TRAY TRUCK,5
2014,Registration New Business,ISUZU,FRD SERIES,TRUCK CAB'N'CHASSIS,1
2014,Registration New Business,ISUZU,FRR 500,CONCRETE AGITATOR TR,4
2014,Registration New Business,ISUZU,FRR 500,PANTECHNICON TRUCK,7
2014,Registration New Business,ISUZU,FRR 500,PRIME MOVER,1
2014,Registration New Business,ISUZU,FRR 500,TIP TRUCK,11
2014,Registration New Business,ISUZU,FRR 500,TRAY TRUCK,7
2014,Registration New Business,ISUZU,FRR 500,TRK MNTD MOB MACH/EQ,17
2014,Registration New Business,ISUZU,FRR 500,TRUCK,12
2014,Registration New Business,ISUZU,FRR 500,TRUCK CAB'N'CHASSIS,1
2014,Registration New Business,ISUZU,FRR 600,PANTECHNICON TRUCK,15
2014,Registration New Business,ISUZU,FRR 600,TANKER TRUCK,3
2014,Registration New Business,ISUZU,FRR 600,TIP TRUCK,9
2014,Registration New Business,ISUZU,FRR 600,TOW TRUCK TILT TRAY,2
2014,Registration New Business,ISUZU,FRR 600,TRAY TRUCK,14
2014,Registration New Business,ISUZU,FRR 600,TRUCK,8
2014,Registration New Business,ISUZU,FRR SERIES,PANTECHNICON TRUCK,75
2014,Registration New Business,ISUZU,FRR SERIES,PANTECHNICON VAN,1
2014,Registration New Business,ISUZU,FRR SERIES,REFRIGERATED TRUCK,1
2014,Registration New Business,ISUZU,FRR SERIES,TANKER TRUCK,3
2014,Registration New Business,ISUZU,FRR SERIES,TIP TRUCK,37
2014,Registration New Business,ISUZU,FRR SERIES,TOW TRUCK TILT TRAY,2
2014,Registration New Business,ISUZU,FRR SERIES,TRAY TRUCK,73
2014,Registration New Business,ISUZU,FRR SERIES,TRK MNTD MOB MACH/EQ,6
2014,Registration New Business,ISUZU,FRR SERIES,TRUCK,95
2014,Registration New Business,ISUZU,FRR SERIES,TRUCK CAB'N'CHASSIS,3
2014,Registration New Business,ISUZU,FRR SERIES,TRUK BASED MOTORHOME,1
2014,Registration New Business,ISUZU,FRR SERIES,VAN,5
2014,Registration New Business,ISUZU,FSD 700,PANTECHNICON TRUCK,1
2014,Registration New Business,ISUZU,FSD SERIES,PANTECHNICON TRUCK,11
2014,Registration New Business,ISUZU,FSD SERIES,REFRIGERATED VAN,2
2014,Registration New Business,ISUZU,FSD SERIES,TIP TRUCK,1
2014,Registration New Business,ISUZU,FSD SERIES,TOW TRUCK TILT TRAY,2
2014,Registration New Business,ISUZU,FSD SERIES,TRAY TRUCK,16
2014,Registration New Business,ISUZU,FSD SERIES,TRUCK,5
2014,Registration New Business,ISUZU,FSR,BUS,1
2014,Registration New Business,ISUZU,FSR,CEMENT PUMP MNTD TRK,1
2014,Registration New Business,ISUZU,FSR,DUAL CAB,7
2014,Registration New Business,ISUZU,FSR,HORSE FLOAT TRUCK,1
2014,Registration New Business,ISUZU,FSR,PANTECHNICON TRUCK,31
2014,Registration New Business,ISUZU,FSR,TANKER TRUCK,5
2014,Registration New Business,ISUZU,FSR,TIP TRUCK,16
2014,Registration New Business,ISUZU,FSR,TOW TRUCK,1
2014,Registration New Business,ISUZU,FSR,TOW TRUCK TILT TRAY,4
2014,Registration New Business,ISUZU,FSR,TRAY TRUCK,62
2014,Registration New Business,ISUZU,FSR,TRK MNTD MOB MACH/EQ,3
2014,Registration New Business,ISUZU,FSR,TRUCK,100
2014,Registration New Business,ISUZU,FSR,TRUCK CAB'N'CHASSIS,2
2014,Registration New Business,ISUZU,FSR,TRUK BASED MOTORHOME,6
2014,Registration New Business,ISUZU,FSR 188A,TRUCK,1
2014,Registration New Business,ISUZU,FSR 850,BUS,1
2014,Registration New Business,ISUZU,FSR 850,PANTECHNICON TRUCK,4
2014,Registration New Business,ISUZU,FSR 850,TANKER TRUCK,2
2014,Registration New Business,ISUZU,FSR 850,TIP TRUCK,3
2014,Registration New Business,ISUZU,FSR 850,TRAY TRUCK,6
2014,Registration New Business,ISUZU,FSR 850,TRUCK,11
2014,Registration New Business,ISUZU,FSR450,TRAY TRUCK,3
2014,Registration New Business,ISUZU,FSR450,TRUCK,3
2014,Registration New Business,ISUZU,FSS SERIES,BUS,1
2014,Registration New Business,ISUZU,FSS SERIES,PANTECHNICON TRUCK,2
2014,Registration New Business,ISUZU,FSS SERIES,PLATFORM TRUCK,1
2014,Registration New Business,ISUZU,FSS SERIES,TIP TRUCK,1
2014,Registration New Business,ISUZU,FSS SERIES,TRAY TRUCK,10
2014,Registration New Business,ISUZU,FSS SERIES,TRK MNTD MOB MACH/EQ,2
2014,Registration New Business,ISUZU,FSS SERIES,TRUCK,7
2014,Registration New Business,ISUZU,FSS SERIES,TRUCK CAB'N'CHASSIS,2
2014,Registration New Business,ISUZU,FTR SERIES,PANTECHNICON TRUCK,5
2014,Registration New Business,ISUZU,FTR SERIES,TANKER TRUCK,1
2014,Registration New Business,ISUZU,FTR SERIES,TIP TRUCK,15
2014,Registration New Business,ISUZU,FTR SERIES,TRAY TRUCK,40
2014,Registration New Business,ISUZU,FTR SERIES,TRK MNTD MOB MACH/EQ,16
2014,Registration New Business,ISUZU,FTR SERIES,TRUCK,28
2014,Registration New Business,ISUZU,FTR SERIES,TRUCK CAB'N'CHASSIS,1
2014,Registration New Business,ISUZU,FTS SERIES,BUS,2
2014,Registration New Business,ISUZU,FTS SERIES,CONCRETE AGITATOR TR,2
2014,Registration New Business,ISUZU,FTS SERIES,MOBILE MACH/EQUIP,1
2014,Registration New Business,ISUZU,FTS SERIES,PANTECHNICON TRUCK,1
2014,Registration New Business,ISUZU,FTS SERIES,TANKER TRUCK,3
2014,Registration New Business,ISUZU,FTS SERIES,TIP TRUCK,1
2014,Registration New Business,ISUZU,FTS SERIES,TRAY TRUCK,21
2014,Registration New Business,ISUZU,FTS SERIES,TRK MNTD MOB MACH/EQ,4
2014,Registration New Business,ISUZU,FTS SERIES,TRUCK,20
2014,Registration New Business,ISUZU,FTS SERIES,TRUCK BUS,8
2014,Registration New Business,ISUZU,FVD SERIES,PANTECHNICON TRUCK,14
2014,Registration New Business,ISUZU,FVD SERIES,TANKER TRUCK,1
2014,Registration New Business,ISUZU,FVD SERIES,TIP TRUCK,6
2014,Registration New Business,ISUZU,FVD SERIES,TRAY TRUCK,21
2014,Registration New Business,ISUZU,FVD SERIES,TRUCK,26
2014,Registration New Business,ISUZU,FVD SERIES,TRUCK CAB'N'CHASSIS,1
2014,Registration New Business,ISUZU,FVD SERIES,TRUK BASED MOTORHOME,1
2014,Registration New Business,ISUZU,FVL SERIES,PANTECHNICON TRUCK,6
2014,Registration New Business,ISUZU,FVL SERIES,REFRIGERATED TRUCK,1
2014,Registration New Business,ISUZU,FVL SERIES,TRAY TRUCK,2
2014,Registration New Business,ISUZU,FVL SERIES,TRUCK,8
2014,Registration New Business,ISUZU,FVM SERIES,PANTECHNICON TRUCK,12
2014,Registration New Business,ISUZU,FVM SERIES,PANTECHNICON VAN,1
2014,Registration New Business,ISUZU,FVM SERIES,PLATFORM TRUCK,1
2014,Registration New Business,ISUZU,FVM SERIES,REFRIGERATED TRUCK,1
2014,Registration New Business,ISUZU,FVM SERIES,TRAY TRUCK,9
2014,Registration New Business,ISUZU,FVM SERIES,TRUCK,26
2014,Registration New Business,ISUZU,FVR SERIES,PANTECHNICON TRUCK,6
2014,Registration New Business,ISUZU,FVR SERIES,TANKER TRUCK,5
2014,Registration New Business,ISUZU,FVR SERIES,TIP TRUCK,18
2014,Registration New Business,ISUZU,FVR SERIES,TOW TRUCK TILT TRAY,1
2014,Registration New Business,ISUZU,FVR SERIES,TRAY TRUCK,52
2014,Registration New Business,ISUZU,FVR SERIES,TRK MNTD MOB MACH/EQ,7
2014,Registration New Business,ISUZU,FVR SERIES,TRUCK,51
2014,Registration New Business,ISUZU,FVY SERIES,CONCRETE AGITATOR TR,5
2014,Registration New Business,ISUZU,FVY SERIES,PANTECHNICON VAN,1
2014,Registration New Business,ISUZU,FVY SERIES,TANKER TRUCK,2
2014,Registration New Business,ISUZU,FVY SERIES,TIP TRUCK,1
2014,Registration New Business,ISUZU,FVY SERIES,TRAY TRUCK,9
2014,Registration New Business,ISUZU,FVY SERIES,TRK MNTD MOB MACH/EQ,1
2014,Registration New Business,ISUZU,FVY SERIES,TRUCK,22
2014,Registration New Business,ISUZU,FVZ SERIES,CONCRETE AGITATOR TR,4
2014,Registration New Business,ISUZU,FVZ SERIES,TANKER TRUCK,14
2014,Registration New Business,ISUZU,FVZ SERIES,TIP TRUCK,38
2014,Registration New Business,ISUZU,FVZ SERIES,TRAY TRUCK,23
2014,Registration New Business,ISUZU,FVZ SERIES,TRK MNTD MOB MACH/EQ,34
2014,Registration New Business,ISUZU,FVZ SERIES,TRUCK,44
2014,Registration New Business,ISUZU,FVZ SERIES,TRUCK CAB'N'CHASSIS,3
2014,Registration New Business,ISUZU,FVZ1400,TRUCK,1
2014,Registration New Business,ISUZU,FXD SERIES,HORSE FLOAT TRUCK,1
2014,Registration New Business,ISUZU,FXD SERIES,PANTECHNICON TRUCK,1
2014,Registration New Business,ISUZU,FXD SERIES,TIP TRUCK,1
2014,Registration New Business,ISUZU,FXD SERIES,TRAY TRUCK,10
2014,Registration New Business,ISUZU,FXD SERIES,TRUCK,1
2014,Registration New Business,ISUZU,FXL,PANTECHNICON TRUCK,1
2014,Registration New Business,ISUZU,FXL,REFRIGERATED TRUCK,1
2014,Registration New Business,ISUZU,FXL,TRUCK,4
2014,Registration New Business,ISUZU,FXR,HORSE FLOAT TRUCK,1
2014,Registration New Business,ISUZU,FXR,PANTECHNICON TRUCK,1
2014,Registration New Business,ISUZU,FXR,TIP TRUCK,3
2014,Registration New Business,ISUZU,FXR,TOW TRUCK TILT TRAY,1
2014,Registration New Business,ISUZU,FXR,TRAY TRUCK,6
2014,Registration New Business,ISUZU,FXR,TRUCK,9
2014,Registration New Business,ISUZU,FXY SERIES,PANTECHNICON TRUCK,2
2014,Registration New Business,ISUZU,FXY SERIES,TRAY TRUCK,13
2014,Registration New Business,ISUZU,FXY SERIES,TRUCK,9
2014,Registration New Business,ISUZU,FXZ SERIES,TANKER TRUCK,6
2014,Registration New Business,ISUZU,FXZ SERIES,TIP TRUCK,4
2014,Registration New Business,ISUZU,FXZ SERIES,TRAY TRUCK,8
2014,Registration New Business,ISUZU,FXZ SERIES,TRK MNTD MOB MACH/EQ,2
2014,Registration New Business,ISUZU,FXZ SERIES,TRUCK,15
2014,Registration New Business,ISUZU,FYH 2000,CONCRETE AGITATOR TR,1
2014,Registration New Business,ISUZU,FYH 2000,TANKER TRUCK,2
2014,Registration New Business,ISUZU,FYH 2000,TIP TRUCK,3
2014,Registration New Business,ISUZU,FYH 2000,TRAY TRUCK,3
2014,Registration New Business,ISUZU,FYH 2000,TRK MNTD MOB MACH/EQ,1
2014,Registration New Business,ISUZU,FYH 2000,TRUCK,6
2014,Registration New Business,ISUZU,FYJ 2000 X-LONG,TRUCK,4
2014,Registration New Business,ISUZU,FYJ SERIES,CONCRETE AGITATOR TR,11
2014,Registration New Business,ISUZU,FYJ SERIES,TIP TRUCK,3
2014,Registration New Business,ISUZU,FYJ SERIES,TOW TRUCK TILT TRAY,3
2014,Registration New Business,ISUZU,FYJ SERIES,TRAY TRUCK,4
2014,Registration New Business,ISUZU,FYJ SERIES,TRUCK,8
2014,Registration New Business,ISUZU,FYX SERIES,TANKER TRUCK,1
2014,Registration New Business,ISUZU,FYX SERIES,TIP TRUCK,1
2014,Registration New Business,ISUZU,FYX SERIES,TRUCK,1
2014,Registration New Business,ISUZU,GI450,PRIME MOVER,1
2014,Registration New Business,ISUZU,GIGA 385,DUAL PURPOSE TRUCK,1
2014,Registration New Business,ISUZU,GIGA 385,PRIME MOVER,1
2014,Registration New Business,ISUZU,GIGA 385,TRUCK,2
2014,Registration New Business,ISUZU,GIGA 415,TRAY TRUCK,1
2014,Registration New Business,ISUZU,GIGA 425,PRIME MOVER,2
2014,Registration New Business,ISUZU,GIGA 425,TIP TRUCK,2
2014,Registration New Business,ISUZU,GIGA 425,TRAY TRUCK,1
2014,Registration New Business,ISUZU,GIGA 425,TRUCK,1
2014,Registration New Business,ISUZU,GIGA 455,PRIME MOVER,9
2014,Registration New Business,ISUZU,GIGA 455,TIP TRUCK,11
2014,Registration New Business,ISUZU,GIGA 455,TRAY TRUCK,1
2014,Registration New Business,ISUZU,GIGA 455,TRUCK,3
2014,Registration New Business,ISUZU,GIGA MAX,TIP TRUCK,2
2014,Registration New Business,ISUZU,GVR,PRIME MOVER,3
2014,Registration New Business,ISUZU,GVR,TANKER TRUCK,1
2014,Registration New Business,ISUZU,GVR,TIP TRUCK,1
2014,Registration New Business,ISUZU,GXD,PRIME MOVER,8
2014,Registration New Business,ISUZU,JBR SERIES,TIP TRUCK,1
2014,Registration New Business,ISUZU,JCR SERIES,TRAY TRUCK,2
2014,Registration New Business,ISUZU,JCR SERIES,TRUCK,5
2014,Registration New Business,ISUZU,K532,TRAY TRUCK,1
2014,Registration New Business,ISUZU,K532,TRUCK,1
2014,Registration New Business,ISUZU,KB SERIES,UTILITY,2
2014,Registration New Business,ISUZU,KS SERIES,CAMPERVAN,1
2014,Registration New Business,ISUZU,KS SERIES,PLATFORM TRUCK,1
2014,Registration New Business,ISUZU,KS SERIES,TRUCK,1
2014,Registration New Business,ISUZU,KT SERIES,TOW TRUCK TILT TRAY,2
2014,Registration New Business,ISUZU,LONGREACH,TRUK BASED MOTORHOME,7
2014,Registration New Business,ISUZU,LT1 BUS,BUS,3
2014,Registration New Business,ISUZU,LT1 BUS,TRUK BASED MOTORHOME,3
2014,Registration New Business,ISUZU,MU,UTILITY,4
2014,Registration New Business,ISUZU,MU,WAGON,30
2014,Registration New Business,ISUZU,MU-X,WAGON,1462
2014,Registration New Business,ISUZU,MV,WAGON,1
2014,Registration New Business,ISUZU,N8NP,TRUCK,2
2014,Registration New Business,ISUZU,NAMBUCCA,BUS,1
2014,Registration New Business,ISUZU,NH NLR,PANTECHNICON TRUCK,1
2014,Registration New Business,ISUZU,NH NLR,TIP TRUCK,1
2014,Registration New Business,ISUZU,NH NLR,TRAY TRUCK,2
2014,Registration New Business,ISUZU,NH NLR,TRUCK,1
2014,Registration New Business,ISUZU,NH SERIES,TRAY TRUCK,1
2014,Registration New Business,ISUZU,NKR SERIES,CAMPERVAN,2
2014,Registration New Business,ISUZU,NKR SERIES,CONCRETE AGITATOR TR,3
2014,Registration New Business,ISUZU,NKR SERIES,DUAL CAB,1
2014,Registration New Business,ISUZU,NKR SERIES,PANEL VAN,1
2014,Registration New Business,ISUZU,NKR SERIES,PANTECHNICON TRUCK,8
2014,Registration New Business,ISUZU,NKR SERIES,PANTECHNICON VAN,3
2014,Registration New Business,ISUZU,NKR SERIES,REFRIGERATED TRUCK,1
2014,Registration New Business,ISUZU,NKR SERIES,REFRIGERATED VAN,2
2014,Registration New Business,ISUZU,NKR SERIES,TIP TRUCK,4
2014,Registration New Business,ISUZU,NKR SERIES,TOW TRUCK,1
2014,Registration New Business,ISUZU,NKR SERIES,TRAY TRUCK,31
2014,Registration New Business,ISUZU,NKR SERIES,TRUCK,42
2014,Registration New Business,ISUZU,NKR SERIES,TRUCK CAB'N'CHASSIS,4
2014,Registration New Business,ISUZU,NKR SERIES,TRUK BASED MOTORHOME,1
2014,Registration New Business,ISUZU,NKR SERIES,UTILITY,9
2014,Registration New Business,ISUZU,NKR SERIES,VAN,3
2014,Registration New Business,ISUZU,NLR SERIES,REFRIGERATED TRUCK,1
2014,Registration New Business,ISUZU,NLR SERIES,TIP TRUCK,25
2014,Registration New Business,ISUZU,NLR SERIES,TRAY TRUCK,53
2014,Registration New Business,ISUZU,NLR SERIES,TRUCK,33
2014,Registration New Business,ISUZU,NLR SERIES,UTILITY,3
2014,Registration New Business,ISUZU,NLS SERIES,TIP TRUCK,1
2014,Registration New Business,ISUZU,NLS SERIES,TRAY TRUCK,5
2014,Registration New Business,ISUZU,NLS SERIES,TRUCK,3
2014,Registration New Business,ISUZU,NNR SERIES,PANTECHNICON TRUCK,24
2014,Registration New Business,ISUZU,NNR SERIES,REFRIGERATED TRUCK,1
2014,Registration New Business,ISUZU,NNR SERIES,TIP TRUCK,4
2014,Registration New Business,ISUZU,NNR SERIES,TRAY TRUCK,23
2014,Registration New Business,ISUZU,NNR SERIES,TRUCK,10
2014,Registration New Business,ISUZU,NP300,TRUCK,1
2014,Registration New Business,ISUZU,NPR SERIES,BUS,1
2014,Registration New Business,ISUZU,NPR SERIES,CAMPERVAN,8
2014,Registration New Business,ISUZU,NPR SERIES,CEMENT PUMP MNTD TRK,1
2014,Registration New Business,ISUZU,NPR SERIES,DUAL CAB,26
2014,Registration New Business,ISUZU,NPR SERIES,PANTECHNICON TRUCK,168
2014,Registration New Business,ISUZU,NPR SERIES,PANTECHNICON VAN,18
2014,Registration New Business,ISUZU,NPR SERIES,PLATFORM TRUCK,1
2014,Registration New Business,ISUZU,NPR SERIES,REFRIGERATED TRUCK,3
2014,Registration New Business,ISUZU,NPR SERIES,REFRIGERATED VAN,2
2014,Registration New Business,ISUZU,NPR SERIES,TIP TRUCK,149
2014,Registration New Business,ISUZU,NPR SERIES,TRAY TRUCK,499
2014,Registration New Business,ISUZU,NPR SERIES,TRK MNTD MOB MACH/EQ,1
2014,Registration New Business,ISUZU,NPR SERIES,TRUCK,191
2014,Registration New Business,ISUZU,NPR SERIES,TRUCK CAB'N'CHASSIS,13
2014,Registration New Business,ISUZU,NPR SERIES,TRUK BASED MOTORHOME,11
2014,Registration New Business,ISUZU,NPR SERIES,UTILITY,17
2014,Registration New Business,ISUZU,NPR SERIES,VAN,18
2014,Registration New Business,ISUZU,NPS SERIES,BORING PLANT MNTD,1
2014,Registration New Business,ISUZU,NPS SERIES,BUS,12
2014,Registration New Business,ISUZU,NPS SERIES,CAMPERVAN,1
2014,Registration New Business,ISUZU,NPS SERIES,DUAL CAB,3
2014,Registration New Business,ISUZU,NPS SERIES,MOBILE MACH/EQUIP,1
2014,Registration New Business,ISUZU,NPS SERIES,PANTECHNICON TRUCK,1
2014,Registration New Business,ISUZU,NPS SERIES,PANTECHNICON VAN,1
2014,Registration New Business,ISUZU,NPS SERIES,TIP TRUCK,6
2014,Registration New Business,ISUZU,NPS SERIES,TRAY TRUCK,158
2014,Registration New Business,ISUZU,NPS SERIES,TRK MNTD MOB MACH/EQ,8
2014,Registration New Business,ISUZU,NPS SERIES,TRUCK,61
2014,Registration New Business,ISUZU,NPS SERIES,TRUCK BUS,11
2014,Registration New Business,ISUZU,NPS SERIES,TRUCK CAB'N'CHASSIS,3
2014,Registration New Business,ISUZU,NPS SERIES,TRUK BASED MOTORHOME,8
2014,Registration New Business,ISUZU,NPS SERIES,UTILITY,1
2014,Registration New Business,ISUZU,NQR SERIES,CEMENT PUMP MNTD TRK,1
2014,Registration New Business,ISUZU,NQR SERIES,PANTECHNICON TRUCK,26
2014,Registration New Business,ISUZU,NQR SERIES,TANKER TRUCK,5
2014,Registration New Business,ISUZU,NQR SERIES,TIP TRUCK,29
2014,Registration New Business,ISUZU,NQR SERIES,TOW TRUCK,1
2014,Registration New Business,ISUZU,NQR SERIES,TRAY TRUCK,47
2014,Registration New Business,ISUZU,NQR SERIES,TRK MNTD MOB MACH/EQ,5
2014,Registration New Business,ISUZU,NQR SERIES,TRUCK,40
2014,Registration New Business,ISUZU,NQR SERIES,TRUCK CAB'N'CHASSIS,4
2014,Registration New Business,ISUZU,NQR SERIES,TRUK BASED MOTORHOME,22
2014,Registration New Business,ISUZU,NQR SERIES,VAN,2
2014,Registration New Business,ISUZU,NRR SERIES,TRUCK,1
2014,Registration New Business,ISUZU,NYNP SERIES,TRAY TRUCK,1
2014,Registration New Business,ISUZU,ONE,UTE CAB'N'CHASSIS,1
2014,Registration New Business,ISUZU,RODEO IMPORT,WAGON,1
